django.utils.autoreload INFO 2023-03-09 19:45:47,254 autoreload 39084 45804 Watching for file changes with StatReloader
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 36, in form_save
    for a in Article.objects.raw('select * from Article'):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2057, in __iter__
    self._fetch_all()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2044, in _fetch_all
    self._result_cache = list(self.iterator())
                         ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2071, in iterator
    yield from RawModelIterable(self)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 154, in __iter__
    query_iterator = iter(query)
                     ^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 112, in __iter__
    self._execute_query()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 152, in _execute_query
    self.cursor.execute(self.sql, params)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 103, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\sqlite3\base.py", line 357, in execute
    return Database.Cursor.execute(self, query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such table: Article
outing.views WARNING 2023-03-10 10:45:32,893 views 45668 42280 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:45:32,893 views 45668 42280 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views DEBUG 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views DEBUG 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views ERROR 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views ERROR 2023-03-10 10:45:32,894 views 45668 42280 POST
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 今日最牛大外宣1
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 今日最牛大外宣1
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 2023-03-10
outing.views INFO 2023-03-10 10:45:32,894 views 45668 42280 2023-03-10
django.request ERROR 2023-03-10 10:45:32,916 log 45668 42280 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\sqlite3\base.py", line 357, in execute
    return Database.Cursor.execute(self, query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such table: Article

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 36, in form_save
    for a in Article.objects.raw('select * from Article'):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2057, in __iter__
    self._fetch_all()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2044, in _fetch_all
    self._result_cache = list(self.iterator())
                         ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2071, in iterator
    yield from RawModelIterable(self)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 154, in __iter__
    query_iterator = iter(query)
                     ^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 112, in __iter__
    self._execute_query()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 152, in _execute_query
    self.cursor.execute(self.sql, params)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 103, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\sqlite3\base.py", line 357, in execute
    return Database.Cursor.execute(self, query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such table: Article
django.utils.autoreload INFO 2023-03-10 10:45:51,296 autoreload 50844 50840 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 10:45:53,182 views 50844 50784 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:45:53,182 views 50844 50784 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views INFO 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views DEBUG 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views DEBUG 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views ERROR 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views ERROR 2023-03-10 10:45:53,182 views 50844 50784 POST
outing.views INFO 2023-03-10 10:45:53,182 views 50844 50784 今日最牛大外宣1
outing.views INFO 2023-03-10 10:45:53,182 views 50844 50784 今日最牛大外宣1
outing.views INFO 2023-03-10 10:45:53,183 views 50844 50784 2023-03-10
outing.views INFO 2023-03-10 10:45:53,183 views 50844 50784 2023-03-10
django.request ERROR 2023-03-10 10:45:53,236 log 50844 50784 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\sqlite3\base.py", line 357, in execute
    return Database.Cursor.execute(self, query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such table: Article

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 36, in form_save
    for a in Article.objects.raw('select * from Article'):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2057, in __iter__
    self._fetch_all()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2044, in _fetch_all
    self._result_cache = list(self.iterator())
                         ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 2071, in iterator
    yield from RawModelIterable(self)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\query.py", line 154, in __iter__
    query_iterator = iter(query)
                     ^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 112, in __iter__
    self._execute_query()
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\models\sql\query.py", line 152, in _execute_query
    self.cursor.execute(self.sql, params)
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 103, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\db\backends\sqlite3\base.py", line 357, in execute
    return Database.Cursor.execute(self, query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such table: Article
django.utils.autoreload INFO 2023-03-10 10:47:18,706 autoreload 50844 50840 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 10:47:19,200 autoreload 50924 50832 Watching for file changes with StatReloader
django.utils.autoreload INFO 2023-03-10 10:47:20,361 autoreload 50924 50832 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 10:47:20,907 autoreload 50680 50648 Watching for file changes with StatReloader
django.utils.autoreload INFO 2023-03-10 10:47:26,633 autoreload 50404 50204 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 10:47:29,499 views 50404 50668 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:47:29,499 views 50404 50668 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views DEBUG 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views DEBUG 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views ERROR 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views ERROR 2023-03-10 10:47:29,499 views 50404 50668 POST
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 今日最牛大外宣1
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 今日最牛大外宣1
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 2023-03-10
outing.views INFO 2023-03-10 10:47:29,499 views 50404 50668 2023-03-10
django.utils.autoreload INFO 2023-03-10 10:50:45,415 autoreload 50404 50204 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 10:50:45,962 autoreload 44260 30552 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 10:50:48,954 views 44260 36600 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:50:48,954 views 44260 36600 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views INFO 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views DEBUG 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views DEBUG 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views ERROR 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views ERROR 2023-03-10 10:50:48,954 views 44260 36600 POST
outing.views INFO 2023-03-10 10:50:48,955 views 44260 36600 今日最牛大外宣1
outing.views INFO 2023-03-10 10:50:48,955 views 44260 36600 今日最牛大外宣1
outing.views INFO 2023-03-10 10:50:48,955 views 44260 36600 2023-03-10
outing.views INFO 2023-03-10 10:50:48,955 views 44260 36600 2023-03-10
django.utils.autoreload INFO 2023-03-10 10:51:19,051 autoreload 44260 30552 E:\repos\github\empty-py-demo\mysite\outing\models.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 10:51:19,564 autoreload 43576 35512 Watching for file changes with StatReloader
django.utils.autoreload INFO 2023-03-10 10:51:34,686 autoreload 49340 51044 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 10:51:36,409 views 49340 47812 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:51:36,409 views 49340 47812 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views INFO 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views DEBUG 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views DEBUG 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views ERROR 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views ERROR 2023-03-10 10:51:36,409 views 49340 47812 POST
outing.views INFO 2023-03-10 10:51:36,410 views 49340 47812 Article object (今日最牛大外宣1)
outing.views INFO 2023-03-10 10:51:36,410 views 49340 47812 Article object (今日最牛大外宣1)
outing.views INFO 2023-03-10 10:51:36,410 views 49340 47812 2023-03-10
outing.views INFO 2023-03-10 10:51:36,410 views 49340 47812 2023-03-10
outing.views WARNING 2023-03-10 10:51:52,332 views 49340 47812 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 10:51:52,332 views 49340 47812 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 10:51:52,332 views 49340 47812 POST
outing.views INFO 2023-03-10 10:51:52,332 views 49340 47812 POST
outing.views DEBUG 2023-03-10 10:51:52,332 views 49340 47812 POST
